"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1239078","occ","","","98972","Hadrosaurus ? sp.","genus","38762","","Hadrosaurus","genus","38762","Late Santonian","Early Campanian","85.8","70.6","53137","-88.416664","33.483334"
"1239413","occ","","","163255","Protoceratops sp.","genus","38848","","Protoceratops","genus","38848","Late Campanian","","83.5","70.6","53146","103.266670","44.216667"
"1243962","occ","","","163914","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Early Aptian","","125.45","122.46","53516","10.250000","32.816669"
"1243974","occ","","","163915","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Aptian","Early Albian","122.46","109","53516","10.250000","32.816669"
"1244131","occ","","","100261","Protoceratops sp.","genus","38848","","Protoceratops","genus","38848","Middle Campanian","","83.5","70.6","53760","103.154724","44.522221"
"1244140","occ","","","130798","Protoceratops sp.","genus","38848","","Protoceratops","genus","38848","Campanian","","83.6","72.1","42293","102.822220","44.051388"
"1244143","occ","","F","100261","Spheroolithidae indet.","family","67194","","Spheroolithidae","family","67194","Middle Campanian","","83.5","70.6","42293","103.154724","44.522221"
"1244154","occ","","F","55257","Spheroolithidae indet.","family","67194","","Spheroolithidae","family","67194","Maastrichtian","","72.1","66","42293","100.011108","43.866390"
"1244241","occ","","F","127678","Ovaloolithidae indet.","family","65569","","Ovaloolithidae","family","65569","Campanian","","83.6","72.1","42293","102.909164","44.094166"
"1244248","occ","","","46152","Protoceratops sp.","genus","38848","","Protoceratops","genus","38848","Late Campanian","","83.5","70.6","13060","104.000000","44.000000"
"1244255","occ","","","46152","n. gen. Pinacosaurus n. sp. grangeri","species","52911","","Pinacosaurus grangeri","species","52911","Late Campanian","","83.5","70.6","12056","104.000000","44.000000"
"1245127","occ","","","74523","Iguanodon sp.","genus","38749","","Iguanodon","genus","38749","Neocomian","Barremian","145","125","52727","-0.185004","40.593102"
"1246309","occ","","","164377","Stegosauridae indet.","family","38803","","Stegosauridae","family","38803","Early Tithonian","","150.8","145","53638","-1.410238","46.046669"
"1246310","occ","","","164377","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Early Tithonian","","150.8","145","53638","-1.410238","46.046669"
"1247524","occ","38808","","138447","Edmontosaurus sp.","genus","38761","","Edmontosaurus","genus","38761","Late Campanian","","83.5","70.6","78153","-119.990799","55.085400"
"1247527","occ","","","164560","Psittacosaurus sp.","genus","38844","","Psittacosaurus","genus","38844","Middle Albian","Late Albian","109","99.6","42289","108.446671","45.849998"
"1247530","occ","","","164562","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Cenomanian","Santonian","100.5","83.6","76475","110.840553","45.120834"
"1247663","occ","33428","","164632","Iguanodon bernissartensis","species","58905","","Iguanodon bernissartensis","species","58905","Early Cretaceous","","145","100.5","62309","9.199823","52.325211"
"1247674","occ","","","48931","Psittacosaurus sp.","genus","38844","","Psittacosaurus","genus","38844","Early Cretaceous","","145","100.5","53793","111.235275","44.275833"
"1247791","occ","","","127659","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Cretaceous","","145","100.5","42291","111.163055","45.076389"
"1247811","occ","","","127680","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","42154","99.161942","43.647778"
"1247878","occ","","","164673","n. gen. Aquilops n. sp. americanus","species","310996","","Aquilops americanus","species","310996","Middle Albian","Late Albian","109","99.6","53819","-109.000000","45.000000"
"1249999","occ","","","164991","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Late Maastrichtian","","70.6","66","53992","-104.197800","41.907799"
"1250000","occ","30690","","164991","Trachodon ? sp.","genus","52925","nomen dubium","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","13950","-104.197800","41.907799"
"1250001","occ","30688","","164992","Trachodon ? sp.","genus","52925","nomen dubium","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","13950","-104.197800","41.907799"
"1250002","occ","","","164992","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Late Maastrichtian","","70.6","66","53992","-104.197800","41.907799"
"1250005","occ","30691","","164993","Trachodon ? sp.","genus","52925","nomen dubium","Hadrosauridae","family","38755","Late Maastrichtian","","70.6","66","13950","-104.371201","41.734600"
"1250006","occ","","","164993","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Late Maastrichtian","","70.6","66","53992","-104.371201","41.734600"
"1251415","occ","34194","","165197","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Late Campanian","","83.5","70.6","63793","-103.233330","29.066668"
"1252464","occ","30783","","165518","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Berriasian","","145","139.8","54106","-1.973102","50.599018"
"1252480","occ","","","165519","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Berriasian","","145","139.8","54106","-1.967718","50.603161"
"1252483","occ","","","165521","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Berriasian","","145","139.8","54106","-1.998996","50.601978"
"1252905","occ","","","118411","Lambeosaurinae indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Late Maastrichtian","","70.6","66","54137","-79.000000","73.500000"
"1252926","occ","","","53673","n. gen. Changdusaurus n. sp. laminaplacodus","species","65647","","Changdusaurus laminaplacodus","species","65647","Middle Jurassic","","174.1","163.5","46057","97.327209","31.067663"
"1252930","occ","","","165590","Scelidosaurus sp.","genus","38801","","Scelidosaurus","genus","38801","Early Jurassic","","201.3","174.1","46057","97.199997","31.100000"
"1253934","occ","","","165876","Triceratops cf. flabellatus","species","63760","subjective synonym of","Triceratops horridus","species","63766","Late Maastrichtian","","70.6","66","54220","-110.626099","41.748199"
"1253936","occ","30811","","165877","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Lancian","","70.6","66","54218","-106.622780","41.834999"
"1253937","occ","","","165878","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Lancian","","70.6","66","54221","-106.622780","41.834999"
"1253945","occ","30813","","165881","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Maastrichtian","","72.1","66","54218","-110.226212","43.814079"
"1253946","occ","33114","","165881","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Maastrichtian","","72.1","66","61518","-110.226212","43.814079"
"1253947","occ","","","165881","Nodosauridae ? indet.","family","38817","","Nodosauridae","family","38817","Maastrichtian","","72.1","66","14489","-110.226212","43.814079"
"1253956","occ","","","117935","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Early Barremian","","130","125.45","54226","134.464661","33.905865"
"1254294","occ","","","59338","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Albian","","105.3","99.6","54259","144.600555","-22.667500"
"1254437","occ","","","166065","n. gen. Koshisaurus n. sp. katsuyama","species","314251","","Koshisaurus katsuyama","species","314251","Late Barremian","Aptian","130","113","54271","136.550003","36.116669"
"1254484","occ","","","87222","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Barremian","Aptian","130","113","54277","136.550003","36.116669"
"1254485","occ","","","166075","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Jurassic","Early Cretaceous","163.5","100.5","54277","130.876846","34.090385"
"1254493","occ","","","166077","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Coniacian","","89.8","86.3","54277","141.662582","44.015106"
"1254872","occ","35772","IF","166231","Iguanodonipus cuadrupedae","species","385354","subjective synonym of","Caririchnium lotus","species","174139","Hauterivian","","132.9","129.4","69193","-2.519174","42.196960"
"1259846","occ","","","61358","Iguanodontidae indet.","family","38744","","Iguanodontidae","family","38744","Late Barremian","","130","125.45","54616","-0.602778","41.050556"
"1259847","occ","","F","61409","Macroolithus n. sp. turolensis","species","81706","recombined as","Guegoolithus turolensis","species","81706","Early Barremian","","130","125.45","17693","-0.862899","40.659817"
"1259872","occ","","","167383","Ankylosauridae indet.","family","38831","","Ankylosauridae","family","38831","Aptian","Albian","125","100.5","54618","-116.186897","40.472599"
"1259981","occ","","","167421","Nodosauridae indet.","family","38817","","Nodosauridae","family","38817","Early Campanian","","83.5","70.6","25625","-110.930191","38.067699"
"1259984","occ","","","167421","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.930191","38.067699"
"1259990","occ","","","167423","Monoclonius ? sp.","genus","38857","","Monoclonius","genus","38857","Campanian","","83.6","72.1","2914","-110.701111","45.637222"
"1260029","occ","","","167433","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","54631","-110.829063","45.950954"
"1260041","occ","","","167436","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","54639","-110.797798","46.096100"
"1260042","occ","","","167437","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","54639","-110.797798","46.096100"
"1260421","occ","","","167492","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.965820","38.064121"
"1260444","occ","","","167493","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.920456","38.073719"
"1260478","occ","","","167501","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.989822","38.071301"
"1260490","occ","","","167502","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.933411","38.051598"
"1260847","occ","","","167520","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","25625","-110.933540","37.970657"
"1260861","occ","","","167521","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","","83.5","70.6","25625","-110.970406","38.006912"
"1260872","occ","","","167526","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.928307","38.077923"
"1260882","occ","","","167529","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.933502","38.051498"
"1260896","occ","","","167530","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Early Campanian","","83.5","70.6","25625","-110.912903","38.067669"
"1260973","occ","","","48570","Lambeosaurinae ? indet.","subfamily","53394","","Lambeosaurinae","subfamily","53394","Late Maastrichtian","","70.6","66","54671","-75.160278","39.732777"
"1260974","occ","","","52504","Hadrosaurus minor","species","54434","nomen dubium","Hadrosauridae","family","38755","Late Campanian","Maastrichtian","83.5","66","62802","-75.224075","39.739281"
"1261998","occ","","","167631","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Maastrichtian","","72.1","66","54671","-74.249763","40.337353"
"1262140","occ","","","167657","Pinacosaurus grangeri","species","52911","","Pinacosaurus grangeri","species","52911","Late Santonian","Late Campanian","85.8","70.6","59136","103.298889","44.256943"
"1262349","occ","","","167666","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Middle Campanian","Late Campanian","83.5","70.6","54744","-111.465897","50.669701"
"1262350","occ","","","72143","Triceratops sp.","genus","38862","","Triceratops","genus","38862","Maastrichtian","","72.1","66","54744","-107.336670","47.656944"
"1262354","occ","","","167668","Hadrosauridae indet.","family","38755","","Hadrosauridae","family","38755","Campanian","","83.6","72.1","54671","-74.901718","39.969509"
"1262357","occ","","","142328","Ceratopsidae indet.","family","38851","","Ceratopsidae","family","38851","Middle Campanian","Late Campanian","83.5","70.6","14199","-109.675484","48.614563"
