"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1299067","occ","","","173377","cf. Yunnanosaurus sp.","genus","56630","","Yunnanosaurus","genus","56630","Hettangian","","201.3","199.3","56458","102.082504","24.957121"
"1299070","occ","","","173378","Tapinosaurus sp.","genus","83022","","Tapinosaurus","genus","83022","Late Kimmeridgian","","155.7","150.8","56459","0.114471","49.567944"
"1304903","occ","","","174674","Hypselosaurus priscus","species","65144","nomen dubium","Titanosauridae","family","38680","Maastrichtian","","72.1","66","57059","5.699878","43.480824"
"1306506","occ","","","174951","Brachiosauridae indet.","family","38673","","Brachiosauridae","family","38673","Berriasian","Hauterivian","145","129.4","57188","25.450111","-33.441273"
"1306507","occ","","","174951","Brachiosauridae ? indet.","family","38673","","Brachiosauridae","family","38673","Berriasian","Hauterivian","145","129.4","57188","25.450111","-33.441273"
"1306508","occ","","","174952","Dicraeosauridae indet.","unranked clade","319107","","Dicraeosauridae","unranked clade","53961","Berriasian","Valanginian","145","132.9","57188","25.400000","-33.750000"
"1306509","occ","","","174953","Diplodocinae indet.","unranked clade","319099","","Diplodocinae","unranked clade","65916","Berriasian","Hauterivian","145","129.4","57188","25.450111","-33.441273"
"1306510","occ","","","174954","Diplodocinae indet.","unranked clade","319099","","Diplodocinae","unranked clade","65916","Berriasian","Hauterivian","145","129.4","57188","25.450111","-33.441273"
"1308718","occ","","","98623","cf. Pampadromaeus barberenai","species","243373","","Pampadromaeus barberenai","species","243373","Carnian","Norian","237","208.5","57400","-53.292778","-29.679167"
"1310624","occ","","","175912","n. gen. Notocolossus n. sp. gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","Late Coniacian","Early Santonian","89.3","83.5","57661","-69.375999","-37.061214"
"1310625","occ","","","175913","Notocolossus gonzalezparejasi","species","334674","","Notocolossus gonzalezparejasi","species","334674","Late Coniacian","Early Santonian","89.3","83.5","57661","-69.375999","-37.061214"
"1317657","occ","","","96826","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","13281","-109.223335","40.405556"
"1317658","occ","","","96826","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","13281","-109.223335","40.405556"
"1317662","occ","","","55482","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Early Tithonian","","150.8","145","13281","-106.145699","41.980000"
"1317663","occ","","","55482","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Early Tithonian","","150.8","145","13281","-106.145699","41.980000"
"1317665","occ","","","58510","Diplodocidae indet.","unranked clade","38664","","Diplodocidae","unranked clade","38664","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"1317666","occ","","","58510","Barosaurus ? sp.","genus","38666","","Barosaurus","genus","38666","Kimmeridgian","","157.3","152.1","13281","-106.778000","44.087002"
"1317668","occ","","","176983","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","","157.3","152.1","13281","-106.866402","44.093300"
"1317669","occ","","","176983","Diplodocus sp.","genus","38669","","Diplodocus","genus","38669","Kimmeridgian","","157.3","152.1","13281","-106.866402","44.093300"
"1317670","occ","","","176983","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","","157.3","152.1","13281","-106.866402","44.093300"
"1317673","occ","","","176984","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","","157.3","152.1","13281","-106.866402","44.093300"
"1320130","occ","","","177496","Camarasaurus sp.","genus","38697","","Camarasaurus","genus","38697","Kimmeridgian","Tithonian","157.3","145","58659","-103.676201","37.532200"
"1320132","occ","36675","","177497","Apatosaurus sp.","genus","38665","","Apatosaurus","genus","38665","Kimmeridgian","Tithonian","157.3","145","69484","-103.676201","37.532200"
"1326608","occ","","","70674","n. gen. Sarmientosaurus n. sp. musacchioi","species","340069","","Sarmientosaurus musacchioi","species","340069","Cenomanian","Turonian","100.5","89.8","58994","-69.183334","-44.766670"
"1327611","occ","","","74660","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Campanian","","83.6","72.1","59044","4.172239","43.927681"
"1327633","occ","","","67195","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Late Maastrichtian","","70.6","66","59044","0.955626","43.203957"
"1327635","occ","","","178473","Titanosauridae ? indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","","83.5","70.6","59044","-1.109595","43.670395"
"1327777","occ","","","51573","n. gen. Loricosaurus n. sp. scutatus","species","363788","subjective synonym of","Neuquensaurus australis","species","64314","Early Campanian","Middle Campanian","83.5","70.6","59060","-68.035698","-38.837898"
"1327778","occ","","","51581","aff. Loricosaurus sp.","genus","38691","subjective synonym of","Neuquensaurus","genus","64317","Santonian","","86.3","83.6","59060","-68.516701","-39.733299"
"1328253","occ","","F","65403","Faveoloolithus sp.","genus","84321","","Faveoloolithus","genus","84321","Early Turonian","Santonian","93.5","83.6","59122","111.793900","33.187801"
"1328860","occ","","F","178807","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Albian","","113","100.5","59159","128.080063","34.907074"
"1329055","occ","","F","178880","Faveoloolithidae indet.","family","56971","","Faveoloolithidae","family","56971","Albian","","113","100.5","59197","127.529770","35.179729"
"1329056","occ","","F","178881","Megaloolithus mammilare","species","192239","misspelling of, obsolete variant of","Megaloolithus mamillare","species","67201","Late Maastrichtian","","70.6","66","14215","5.551944","43.493610"
"1329057","occ","","F","178881","Megaloolithus sp.","genus","65584","","Megaloolithus","genus","65584","Late Maastrichtian","","70.6","66","14215","5.551944","43.493610"
"1329058","occ","","F","65382","Megaloolithus sp.","genus","65584","","Megaloolithus","genus","65584","Late Maastrichtian","","70.6","66","14215","5.551944","43.493610"
"1329059","occ","","F","59780","Megaloolithus sp.","genus","65584","","Megaloolithus","genus","65584","Late Maastrichtian","","70.6","66","14215","5.612007","43.488010"
"1329060","occ","","F","65391","Dughioolithus ? sp.","genus","67207","subjective synonym of","Cairanoolithus","genus","67205","Early Maastrichtian","","70.6","66","14215","3.583333","43.494167"
"1329061","occ","","F","65391","Cairanoolithus sp.","genus","67205","","Cairanoolithus","genus","67205","Early Maastrichtian","","70.6","66","14215","3.583333","43.494167"
"1329062","occ","","F","65398","Megaloolithus sp.","genus","65584","","Megaloolithus","genus","65584","Early Maastrichtian","","70.6","66","14215","5.533333","43.500000"
"1329729","occ","","","178977","Titanosauridae ? indet. I informal","family","38680","obsolete variant of","Titanosauridae","family","38680","Maastrichtian","","72.1","66","18863","74.529625","22.292171"
"1329730","occ","","","178977","Titanosauridae ? indet. II informal","family","38680","obsolete variant of","Titanosauridae","family","38680","Maastrichtian","","72.1","66","18863","74.529625","22.292171"
"1330768","occ","","","179178","aff. Mamenchisaurus sp.","genus","38670","","Mamenchisaurus","genus","38670","Tithonian","","152.1","145","59306","95.811943","44.072224"
"1330779","occ","","","179181","aff. Mamenchisaurus sp.","genus","38670","","Mamenchisaurus","genus","38670","Tithonian","","152.1","145","59306","95.811943","44.072224"
"1330788","occ","","","179182","aff. Mamenchisaurus sp.","genus","38670","","Mamenchisaurus","genus","38670","Tithonian","","152.1","145","59306","95.811943","44.072224"
"1330791","occ","","","179183","aff. Mamenchisaurus sp.","genus","38670","","Mamenchisaurus","genus","38670","Tithonian","","152.1","145","59306","95.811943","44.072224"
"1330800","occ","","","179184","aff. Mamenchisaurus sp.","genus","38670","","Mamenchisaurus","genus","38670","Tithonian","","152.1","145","59306","95.811943","44.072224"
"1331516","occ","","","179272","Alamosaurus ? sanjuanensis","species","63399","","Alamosaurus sanjuanensis","species","63399","Late Maastrichtian","","70.6","66","59352","-108.084198","36.343899"
"1331532","occ","","","179278","Mussaurus patagonicus","species","66682","","Mussaurus patagonicus","species","66682","Norian","","228","208.5","59357","-69.500000","-48.083332"
"1332074","occ","","","179480","Rebbachisauridae indet.","unranked clade","57365","","Rebbachisauridae","unranked clade","57365","Early Cenomanian","","99.6","93.5","59432","-68.750000","-39.216667"
"1333946","occ","","","51669","Titanosaurinae indet.","subfamily","53965","","Titanosaurinae","subfamily","53965","Santonian","Maastrichtian","86.3","66","59606","-70.880096","-30.383699"
"1333947","occ","","","51669","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Santonian","Maastrichtian","86.3","66","59606","-70.880096","-30.383699"
"1334114","occ","38252","","179789","Titanosauridae indet.","family","38680","","Titanosauridae","family","38680","Campanian","Maastrichtian","83.6","66","13712","-58.098999","-32.658001"
"1334981","occ","","","24755","Massospondylus ? carinatus","species","56595","","Massospondylus carinatus","species","56595","Hettangian","Sinemurian","201.3","190.8","57335","29.566000","-22.136580"
"1337463","occ","","I","180464","Brontopodus ? sp.","genus","67216","","Brontopodus","genus","67216","Early Jurassic","","201.3","174.1","59883","102.144447","26.343056"
"1337487","occ","32611","","180471","n. gen. Nemegtosaurus n. sp. mongoliensis","species","54841","","Nemegtosaurus mongoliensis","species","54841","Maastrichtian","","72.1","66","9903","101.047775","43.503334"
"1340581","occ","","","63895","cf. Antarctosaurus sp.","genus","38685","","Antarctosaurus","genus","38685","Maastrichtian","","72.1","66","7271","79.949997","23.166668"
"1342711","occ","","","31079","Titanosauridae ? indet.","family","38680","","Titanosauridae","family","38680","Late Campanian","Early Maastrichtian","83.5","66","52406","-69.583298","-40.692001"
"1342719","occ","","IF","179277","Eosauropus cimarronensis","species","131585","","Eosauropus cimarronensis","species","131585","Norian","Rhaetian","228","201.3","39735","-109.295753","40.450798"
"1342720","occ","","IF","55259","Eosauropus cimarronensis","species","131585","","Eosauropus cimarronensis","species","131585","Norian","","228","208.5","39735","-108.914368","38.646606"
"1344156","occ","","","181868","n. gen. Austroposeidon n. sp. magnificus","species","346949","","Austroposeidon magnificus","species","346949","Campanian","Maastrichtian","83.6","66","60484","-51.442501","-22.117779"
"1346460","occ","","","153781","n. gen. Savannasaurus n. sp. elliottorum","species","347242","","Savannasaurus elliottorum","species","347242","Cenomanian","Early Turonian","100.5","89.3","60643","143.089172","-22.348333"
"1347071","occ","","IF","182491","Elephantopoides sp.","genus","192892","subjective synonym of","Parabrontopodus","genus","68971","Late Kimmeridgian","","155.7","150.8","60696","8.709167","52.292778"
"1347079","occ","","","182492","Brachiosaurus ? sp.","genus","38677","","Brachiosaurus","genus","38677","Early Kimmeridgian","","155.7","150.8","76452","8.709167","52.292778"
"1347083","occ","","IF","182493","Elephantopoides sp.","genus","192892","subjective synonym of","Parabrontopodus","genus","68971","Late Kimmeridgian","","155.7","150.8","60696","8.766944","52.271942"
"1347086","occ","","","182492","Camarosaurus ? sp.","genus","80824","misspelling of, obsolete variant of","Camarasaurus","genus","38697","Early Kimmeridgian","","155.7","150.8","60696","8.709167","52.292778"
"1347762","occ","","","175578","n. gen. Buriolestes n. sp. schultzi","species","347522","","Buriolestes schultzi","species","347522","Carnian","","237","228","60786","-53.435833","-29.658611"
"1347948","occ","","I","69260","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Aptian","","125","113","60832","-77.421112","38.262501"
"1347953","occ","","I","97942","Brontopodus birdi","species","67217","","Brontopodus birdi","species","67217","Aptian","","125","113","60832","-77.403755","38.251472"
"1348097","occ","38357","I","182655","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Berriasian","Barremian","145","125","76718","102.682503","27.856388"
"1348104","occ","","I","182656","Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Berriasian","Barremian","145","125","60855","102.682503","27.856388"
"1348106","occ","","I","182657","cf. Brontopodus sp.","genus","67216","","Brontopodus","genus","67216","Berriasian","Barremian","145","125","60856","102.606667","27.810278"
"1350244","occ","","F","183089","Megaloolithus sp.","genus","65584","","Megaloolithus","genus","65584","Early Maastrichtian","","70.6","66","55400","0.655411","42.311234"
"1350255","occ","","F","183093","Megaloolithus mamillare","species","67201","","Megaloolithus mamillare","species","67201","Late Maastrichtian","","70.6","66","55401","1.888046","42.168415"
