"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","lng","lat"
"1529126","occ","","IF","214463","cf. Columbosauripus sp.","genus","85214","","Columbosauripus","genus","85214","Early Cenomanian","Middle Cenomanian","99.6","93.5","73951","-120.910233","55.059307"
"1529129","occ","","I","214492","cf. Magnoavipes sp.","genus","68027","","Magnoavipes","genus","68027","Early Cenomanian","Middle Cenomanian","99.6","93.5","73951","-121.080002","55.158001"
"1529320","occ","","","214536","Aegypius sp.","genus","137195","","Aegypius","genus","137195","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529321","occ","","","214536","cf. Gyps sp.","genus","137194","","Gyps","genus","137194","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529322","occ","","","214536","Accipiter nisus","species","368051","","Accipiter nisus","species","94493","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529325","occ","","","214536","Falco sp.","genus","39319","","Falco","genus","39319","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529326","occ","","","214536","Crex sp.","genus","369009","","Crex","genus","369009","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529327","occ","","","214536","Scolopax rusticola","species","365982","","Scolopax rusticola","species","365982","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529328","occ","","","214536","Columba palumbus","species","365966","","Columba palumbus","species","365966","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529329","occ","","","214536","Tyto balearica","species","94154","","Tyto balearica","species","94154","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529330","occ","","","214536","Athene vallgornerensis","species","94499","species not entered","Athene","genus","94499","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529331","occ","","","214536","Pica mourerae","species","93748","","Pica mourerae","species","93748","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529332","occ","","","214536","cf. Corvus sp.","genus","39446","","Corvus","genus","39446","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529333","occ","","","214536","Corvus sp.","genus","39446","","Corvus","genus","39446","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529334","occ","","","214536","Turdus sp.","genus","83491","","Turdus","genus","83491","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529472","occ","","","214536","Anatidae indet.","family","39624","","Anatidae","family","39624","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529473","occ","","","214536","Anatidae indet.","family","39624","","Anatidae","family","39624","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529474","occ","","","214536","Anatidae indet.","family","39624","","Anatidae","family","39624","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529475","occ","","","214536","Corvidae indet.","family","39445","","Corvidae","family","39445","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529476","occ","","","214536","Corvidae indet.","family","39445","","Corvidae","family","39445","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529477","occ","","","214536","Fringillidae indet.","family","39450","","Fringillidae","family","39450","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529478","occ","","","214536","Fringillidae indet.","family","39450","","Fringillidae","family","39450","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529479","occ","","","214536","Corvidae indet.","family","39445","","Corvidae","family","39445","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1529482","occ","","","214536","Fringillidae indet.","family","39450","","Fringillidae","family","39450","Early Pleistocene","","2.588","0.781","73990","2.873611","39.366669"
"1530541","occ","","","214751","n. gen. Niebla n. sp. antiqua","species","427782","","Niebla antiqua","species","427782","Late Campanian","Early Maastrichtian","83.5","66","74109","-67.389442","-39.507500"
"1532492","occ","","","120887","Pelagornithidae indet.","family","39658","","Pelagornithidae","family","39658","Late Eocene","","37.2","33.9","74165","-56.665833","-64.241386"
"1532493","occ","","","200465","n. gen. Nahmavis n. sp. grandei","species","427931","","Nahmavis grandei","species","427931","Early Eocene","","55.8","48.6","74166","-110.750000","41.766666"
"1532903","occ","","","215054","Allosaurus sp.","genus","38590","","Allosaurus","genus","38590","Kimmeridgian","Tithonian","157.3","145","74176","-108.792999","46.867001"
"1533713","occ","","","53951","Australlus n. sp. gagensis","species","428198","","Australlus gagensis","species","428198","Middle Miocene","","15.97","11.608","73997","138.631104","-19.029722"
"1533714","occ","","","92641","Australlus gagensis","species","428198","","Australlus gagensis","species","428198","Langhian","Serravallian","15.97","11.62","73997","138.733337","-19.033333"
"1533715","occ","","","175729","Australlus gagensis","species","428198","","Australlus gagensis","species","428198","Middle Miocene","","15.97","11.608","73997","138.702774","-19.083332"
"1533716","occ","","","175733","Australlus gagensis","species","428198","","Australlus gagensis","species","428198","Late Miocene","","11.608","5.333","73997","138.631104","-19.029722"
"1533717","occ","","","92641","Rallidae indet.","family","39513","","Rallidae","family","39513","Langhian","Serravallian","15.97","11.62","73997","138.733337","-19.033333"
"1533719","occ","","","135706","Gallinula n. sp. disneyi","species","428196","recombined as","Australlus disneyi","species","428196","Chattian","","28.1","23.03","74239","138.716660","-19.083332"
"1534029","occ","","","215286","Puffinus ilherminieri","species","39702","species not entered","Puffinus","genus","39702","Holocene","","0.0117","0","32225","-61.683601","17.045271"
"1534030","occ","","","215286","Porphyrula martinica","species","368728","recombined as","Porphyrio martinica","species","368516","Holocene","","0.0117","0","32225","-61.683601","17.045271"
"1534031","occ","","","215286","Amazona ? sp.","genus","368563","","Amazona","genus","368563","Holocene","","0.0117","0","32225","-61.683601","17.045271"
"1534157","occ","","","215322","Pygoscelis adeliae","species","372696","","Pygoscelis adeliae","species","372695","Holocene","","0.0117","0","74291","78.207176","-68.514290"
"1534158","occ","","","215322","Aptenodytes forsteri","species","372694","","Aptenodytes forsteri","species","372694","Holocene","","0.0117","0","74291","78.207176","-68.514290"
"1534159","occ","","","215322","Macronectes gigantea","species","369301","species not entered","Macronectes","genus","369301","Holocene","","0.0117","0","74291","78.207176","-68.514290"
"1534181","occ","","","193471","Gallicolumba rubescens","species","372990","recombined as","Alopecoenas rubescens","species","372984","Holocene","","0.0117","0","74271","-140.050003","-8.830000"
"1534182","occ","","","193471","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","74271","-140.050003","-8.830000"
"1534183","occ","","","193471","Halcyon godeffroyi","species","372987","recombined as","Todiramphus godeffroyi","species","372987","Holocene","","0.0117","0","74271","-140.050003","-8.830000"
"1534184","occ","","","194746","Porzana sp.","genus","94495","","Porzana","genus","94495","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534185","occ","","","194746","Gallicolumba rubescens","species","372990","recombined as","Alopecoenas rubescens","species","372984","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534186","occ","","","194746","Gallicolumba sp.","genus","370694","","Gallicolumba","genus","370694","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534187","occ","","","194746","Ptilinopus dupetithouarsii","species","372983","","Ptilinopus dupetithouarsii","species","372982","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534188","occ","","","194746","Ptilinopus mercierii","species","370569","species not entered","Ptilinopus","genus","370569","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534189","occ","","","194746","Ducula galeata","species","372809","","Ducula galeata","species","372808","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534191","occ","","","194746","Vini vidivici","species","370712","","Vini vidivici","species","370712","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534192","occ","","","194746","Vini sinotoi","species","370711","","Vini sinotoi","species","370711","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534193","occ","","","194746","Halcyon godeffroyi","species","372987","recombined as","Todiramphus godeffroyi","species","372987","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534194","occ","","","194746","cf. Myiagra sp.","genus","372587","","Myiagra","genus","372587","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534195","occ","","","194746","Acrocephalus mendanae","species","372989","","Acrocephalus mendanae","species","372989","Holocene","","0.0117","0","74271","-139.535004","-8.923000"
"1534196","occ","","","215325","Pterodroma rostrata","species","370689","recombined as","Pseudobulweria rostrata","species","370674","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534197","occ","","","215325","Pterodroma alba","species","372804","","Pterodroma alba","species","372803","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534198","occ","","","215325","Pterodroma arminjoniana","species","372813","","Pterodroma arminjoniana","species","372812","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534199","occ","","","215325","Puffinus pacificus","species","368281","recombined as","Ardenna pacifica","species","186228","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534200","occ","","","215325","Puffinus nativitatis","species","371101","","Puffinus nativitatis","species","371101","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534201","occ","","","215325","Puffinus iherminieri","species","39702","species not entered","Puffinus","genus","39702","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534202","occ","","","215325","Phaethon lepturus","species","129864","","Phaethon lepturus","species","129864","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534203","occ","","","215325","Sula leucogaster","species","368309","","Sula leucogaster","species","335262","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534204","occ","","","215325","Sula sula","species","368307","","Sula sula","species","335261","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534205","occ","","","215325","Fregata minor","species","335260","","Fregata minor","species","335259","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534206","occ","","","215325","Fregata ariel","species","368289","","Fregata ariel","species","335258","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534207","occ","","","215325","Egretta sacra","species","370678","","Egretta sacra","species","370677","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534208","occ","","","215325","Ardeola striata","species","372816","recombined as","Butorides striata","species","371694","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534209","occ","","","215325","Larus sp.","genus","36644","","Larus","genus","36644","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
"1534210","occ","","","215325","Anous stolidus","species","368009","","Anous stolidus","species","335267","Holocene","","0.0117","0","74271","-151.010513","-16.743427"
